Unnamed: 0,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
685970,2020-02-10 07:49:31,-0.0139999999999993,9.54,9.526,-0.0199999999999995,9.544,55.425,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
685980,2020-02-10 07:49:41,-0.0120000000000004,9.532,9.518,-0.0199999999999995,9.534,55.5,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
685990,2020-02-10 07:49:51,-0.0159999999999982,9.522,9.506,-0.0219999999999984,9.526,55.60000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686000,2020-02-10 07:50:01,-0.0139999999999993,9.518,9.502,-0.0199999999999995,9.522,55.5,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686010,2020-02-10 07:50:11,-0.0120000000000004,9.512,9.496,-0.0199999999999995,9.514,55.575,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686020,2020-02-10 07:50:20,-0.0120000000000004,9.504,9.488,-0.0199999999999995,9.506,55.275000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686030,2020-02-10 07:50:30,-0.0120000000000004,9.498,9.482,-0.0199999999999995,9.5,55.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686040,2020-02-10 07:50:40,-0.0120000000000004,9.49,9.474,-0.0199999999999995,9.492,55.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686050,2020-02-10 07:50:50,-0.0120000000000004,9.482,9.466,-0.0199999999999995,9.484,55.225,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686060,2020-02-10 07:51:00,-0.009999999999998,9.478,9.462,-0.0199999999999995,9.48,55.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686070,2020-02-10 07:51:10,-0.0159999999999982,9.468,9.45,-0.0199999999999995,9.47,55.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686080,2020-02-10 07:51:20,-0.0120000000000004,9.462,9.446,-0.0199999999999995,9.462,55.1,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686090,2020-02-10 07:51:30,-0.009999999999998,9.458,9.442,-0.0199999999999995,9.458,55.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686100,2020-02-10 07:51:40,-0.0139999999999993,9.446,9.432,-0.0199999999999995,9.446,54.95000000000002,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686110,2020-02-10 07:51:50,-0.009999999999998,9.444,9.426,-0.0199999999999995,9.444,54.85,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686120,2020-02-10 07:52:00,-0.0120000000000004,9.436,9.42,-0.0199999999999995,9.436,54.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686130,2020-02-10 07:52:09,-0.0120000000000004,9.428,9.412,-0.0199999999999995,9.428,54.77499999999999,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686140,2020-02-10 07:52:19,-0.0120000000000004,9.418,9.404,-0.0199999999999995,9.42,54.650000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686150,2020-02-10 07:52:29,-0.0120000000000004,9.41,9.398,-0.0199999999999995,9.414,54.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686160,2020-02-10 07:52:39,-0.0120000000000004,9.406,9.392,-0.0199999999999995,9.406,54.5,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686170,2020-02-10 07:52:49,-0.009999999999998,9.4,9.384,-0.0199999999999995,9.4,54.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686180,2020-02-10 07:52:59,-0.0120000000000004,9.39,9.376,-0.0199999999999995,9.392,54.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686190,2020-02-10 07:53:09,-0.0139999999999993,9.384,9.368,-0.0199999999999995,9.386,54.85,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686200,2020-02-10 07:53:19,-0.0139999999999993,9.38,9.362,-0.0199999999999995,9.38,54.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686210,2020-02-10 07:53:29,-0.0139999999999993,9.372,9.356,-0.0199999999999995,9.372,54.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686220,2020-02-10 07:53:39,-0.0120000000000004,9.366,9.35,-0.0199999999999995,9.366,54.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686230,2020-02-10 07:53:49,-0.0120000000000004,9.358,9.344,-0.0199999999999995,9.36,54.77499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686240,2020-02-10 07:53:58,-0.0139999999999993,9.352,9.336,-0.0199999999999995,9.354,54.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686250,2020-02-10 07:54:08,-0.0120000000000004,9.346,9.33,-0.0199999999999995,9.348,54.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686260,2020-02-10 07:54:18,-0.0120000000000004,9.338,9.324,-0.0199999999999995,9.34,54.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686270,2020-02-10 07:54:28,-0.009999999999998,9.334,9.318,-0.0199999999999995,9.334,54.80000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686280,2020-02-10 07:54:38,-0.0120000000000004,9.326,9.312,-0.0199999999999995,9.328,54.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686290,2020-02-10 07:54:48,-0.0139999999999993,9.318,9.304,-0.0199999999999995,9.32,54.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686300,2020-02-10 07:54:58,-0.0139999999999993,9.312,9.298,-0.0199999999999995,9.314,54.57499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686310,2020-02-10 07:55:08,-0.0159999999999982,9.306,9.292,-0.0199999999999995,9.308,54.62499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686320,2020-02-10 07:55:18,-0.0139999999999993,9.3,9.284,-0.0199999999999995,9.302,54.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686330,2020-02-10 07:55:28,-0.0120000000000004,9.294,9.28,-0.0199999999999995,9.296,54.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686340,2020-02-10 07:55:38,-0.009999999999998,9.29,9.276,-0.0199999999999995,9.292,54.525000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686350,2020-02-10 07:55:47,-0.0120000000000004,9.282,9.268,-0.0199999999999995,9.286,54.5,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686360,2020-02-10 07:55:57,-0.0139999999999993,9.276,9.26,-0.0199999999999995,9.278,54.55000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686370,2020-02-10 07:56:07,-0.0139999999999993,9.27,9.254,-0.0199999999999995,9.27,54.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686380,2020-02-10 07:56:17,-0.0120000000000004,9.266,9.25,-0.0199999999999995,9.268,54.42499999999998,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686390,2020-02-10 07:56:27,-0.0139999999999993,9.258,9.242,-0.0199999999999995,9.26,54.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686400,2020-02-10 07:56:37,-0.0120000000000004,9.252,9.236,-0.0199999999999995,9.254,54.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686410,2020-02-10 07:56:47,-0.0139999999999993,9.244,9.23,-0.0199999999999995,9.246,54.325,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686420,2020-02-10 07:56:57,-0.0139999999999993,9.238,9.222,-0.0199999999999995,9.24,54.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686430,2020-02-10 07:57:07,-0.0120000000000004,9.234,9.218,-0.0199999999999995,9.236,54.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686440,2020-02-10 07:57:17,-0.0139999999999993,9.23,9.212,-0.0199999999999995,9.228,54.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686450,2020-02-10 07:57:27,-0.0139999999999993,9.22,9.208,-0.0199999999999995,9.222,54.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686460,2020-02-10 07:57:36,-0.0120000000000004,9.216,9.198,-0.0199999999999995,9.218,54.225,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686470,2020-02-10 07:57:46,-0.0139999999999993,9.208,9.192,-0.0199999999999995,9.21,54.02499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686480,2020-02-10 07:57:56,-0.0139999999999993,9.202,9.188,-0.0219999999999984,9.204,54.02499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686490,2020-02-10 07:58:06,-0.0120000000000004,9.198,9.182,-0.0199999999999995,9.198,54.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686500,2020-02-10 07:58:16,-0.0120000000000004,9.19,9.176,-0.0199999999999995,9.192,54.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686510,2020-02-10 07:58:26,-0.0139999999999993,9.184,9.17,-0.0199999999999995,9.186,53.975,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686520,2020-02-10 07:58:36,-0.0120000000000004,9.178,9.164,-0.0199999999999995,9.18,54.075,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686530,2020-02-10 07:58:46,-0.0120000000000004,9.172,9.158,-0.0219999999999984,9.174,53.95,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686540,2020-02-10 07:58:56,-0.0139999999999993,9.166,9.15,-0.0199999999999995,9.166,54.02499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686550,2020-02-10 07:59:06,-0.0139999999999993,9.158,9.146,-0.0199999999999995,9.162,53.875,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686560,2020-02-10 07:59:16,-0.0120000000000004,9.154,9.14,-0.0199999999999995,9.156,53.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686570,2020-02-10 07:59:25,-0.0120000000000004,9.148,9.134,-0.0199999999999995,9.148,54.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686580,2020-02-10 07:59:35,-0.0120000000000004,9.144,9.13,-0.0199999999999995,9.144,53.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686590,2020-02-10 07:59:45,-0.009999999999998,9.136,9.122,-0.0199999999999995,9.14,53.875,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686600,2020-02-10 07:59:55,-0.0139999999999993,9.128,9.116,-0.0199999999999995,9.132,53.89999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686610,2020-02-10 08:00:05,-0.0139999999999993,9.124,9.11,-0.0199999999999995,9.126,53.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686620,2020-02-10 08:00:15,-0.0120000000000004,9.118,9.102,-0.0180000000000006,9.118,53.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686630,2020-02-10 08:00:25,-0.0120000000000004,9.114,9.098,-0.0199999999999995,9.114,53.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686640,2020-02-10 08:00:35,-0.0120000000000004,9.108,9.092,-0.0199999999999995,9.106,53.82499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686650,2020-02-10 08:00:45,-0.0120000000000004,9.1,9.086,-0.0199999999999995,9.1,53.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686660,2020-02-10 08:00:55,-0.0139999999999993,9.094,9.08,-0.0199999999999995,9.096,53.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686670,2020-02-10 08:01:05,-0.0139999999999993,9.088,9.074,-0.0199999999999995,9.09,53.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686680,2020-02-10 08:01:14,-0.0139999999999993,9.084,9.068,-0.0199999999999995,9.084,53.77499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686690,2020-02-10 08:01:24,-0.0120000000000004,9.078,9.062,-0.0199999999999995,9.078,53.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686700,2020-02-10 08:01:34,-0.0139999999999993,9.072,9.056,-0.0199999999999995,9.072,53.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686710,2020-02-10 08:01:44,-0.0139999999999993,9.066,9.052,-0.0199999999999995,9.066,53.57499999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686720,2020-02-10 08:01:54,-0.0120000000000004,9.06,9.044,-0.0199999999999995,9.062,53.67500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686730,2020-02-10 08:02:04,-0.0139999999999993,9.054,9.04,-0.0199999999999995,9.056,53.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686740,2020-02-10 08:02:14,-0.0139999999999993,9.048,9.032,-0.0199999999999995,9.048,53.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686750,2020-02-10 08:02:24,-0.0139999999999993,9.042,9.026,-0.0219999999999984,9.044,53.42499999999998,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686760,2020-02-10 08:02:34,-0.0139999999999993,9.036,9.02,-0.0199999999999995,9.038,53.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686770,2020-02-10 08:02:44,-0.0139999999999993,9.032,9.018,-0.0199999999999995,9.032,53.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686780,2020-02-10 08:02:54,-0.0120000000000004,9.026,9.01,-0.0219999999999984,9.026,53.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686790,2020-02-10 08:03:03,-0.0120000000000004,9.018,9.004,-0.0199999999999995,9.02,53.47500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686800,2020-02-10 08:03:13,-0.0120000000000004,9.014,9.0,-0.0199999999999995,9.016,53.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686810,2020-02-10 08:03:23,-0.0120000000000004,9.008,8.994,-0.0199999999999995,9.008,53.375,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686820,2020-02-10 08:03:33,-0.0159999999999982,9.002,8.986,-0.0219999999999984,9.0,53.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686830,2020-02-10 08:03:43,-0.0139999999999993,8.994,8.98,-0.0219999999999984,8.996,53.375,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686840,2020-02-10 08:03:53,-0.0139999999999993,8.99,8.976,-0.0199999999999995,8.992,53.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686850,2020-02-10 08:04:03,-0.0139999999999993,8.986,8.974,-0.0199999999999995,8.986,53.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686860,2020-02-10 08:04:13,-0.0139999999999993,8.98,8.966,-0.0199999999999995,8.98,53.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686870,2020-02-10 08:04:23,-0.0139999999999993,8.972,8.958,-0.0199999999999995,8.974,53.225,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686880,2020-02-10 08:04:33,-0.0139999999999993,8.966,8.954,-0.0219999999999984,8.97,53.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686890,2020-02-10 08:04:43,-0.0139999999999993,8.962,8.948,-0.0199999999999995,8.964,53.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686900,2020-02-10 08:04:53,-0.0120000000000004,8.956,8.94,-0.0199999999999995,8.958,53.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686910,2020-02-10 08:05:02,-0.0139999999999993,8.94,8.926,-0.0199999999999995,8.942,53.225,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686920,2020-02-10 08:05:12,-0.0139999999999993,8.898,8.884,-0.0199999999999995,8.9,53.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686930,2020-02-10 08:05:22,-0.0139999999999993,8.888,8.874,-0.0219999999999984,8.892,53.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686940,2020-02-10 08:05:32,-0.0159999999999982,8.866,8.854,-0.0199999999999995,8.87,53.075,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686950,2020-02-10 08:05:42,-0.0120000000000004,8.864,8.852,-0.0199999999999995,8.868,53.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686960,2020-02-10 08:05:52,-0.0120000000000004,8.842,8.828,-0.0199999999999995,8.846,53.05,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686970,2020-02-10 08:06:02,-0.0159999999999982,8.834,8.822,-0.0199999999999995,8.838,52.975,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686980,2020-02-10 08:06:12,-0.0120000000000004,8.82,8.806,-0.0199999999999995,8.822,52.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
686990,2020-02-10 08:06:22,-0.0120000000000004,8.812,8.8,-0.0199999999999995,8.816,52.95,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687000,2020-02-10 08:06:32,-0.0120000000000004,8.788,8.776,-0.0199999999999995,8.792,52.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687010,2020-02-10 08:06:42,-0.0159999999999982,8.784,8.77,-0.0199999999999995,8.786,52.95,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687020,2020-02-10 08:06:51,-0.0139999999999993,8.78,8.766,-0.0219999999999984,8.782,53.0,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687030,2020-02-10 08:07:01,-0.0139999999999993,8.776,8.762,-0.0199999999999995,8.78,52.82500000000002,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687040,2020-02-10 08:07:11,-0.0139999999999993,8.772,8.76,-0.0199999999999995,8.776,52.77499999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687050,2020-02-10 08:07:21,-0.0139999999999993,8.77,8.756,-0.0199999999999995,8.772,52.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687060,2020-02-10 08:07:31,-0.0159999999999982,8.76,8.75,-0.0219999999999984,8.766,52.8,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687070,2020-02-10 08:07:41,-0.0139999999999993,8.758,8.746,-0.0199999999999995,8.762,52.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687080,2020-02-10 08:07:51,-0.0139999999999993,8.756,8.742,-0.0199999999999995,8.758,52.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687090,2020-02-10 08:08:01,-0.0159999999999982,8.75,8.738,-0.0199999999999995,8.754,52.69999999999999,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687100,2020-02-10 08:08:11,-0.0139999999999993,8.746,8.734,-0.0199999999999995,8.75,52.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687110,2020-02-10 08:08:21,-0.0139999999999993,8.74,8.728,-0.0199999999999995,8.744,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687120,2020-02-10 08:08:31,-0.0139999999999993,8.738,8.726,-0.0219999999999984,8.74,52.69999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687130,2020-02-10 08:08:40,-0.0139999999999993,8.726,8.712,-0.0199999999999995,8.728,52.725,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687140,2020-02-10 08:08:50,-0.0139999999999993,8.714,8.7,-0.0199999999999995,8.716,52.60000000000001,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687150,2020-02-10 08:09:00,-0.0120000000000004,8.71,8.696,-0.0199999999999995,8.712,52.60000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687160,2020-02-10 08:09:10,-0.0139999999999993,8.704,8.69,-0.0219999999999984,8.708,52.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687170,2020-02-10 08:09:20,-0.0159999999999982,8.698,8.684,-0.0199999999999995,8.702,52.49999999999999,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687180,2020-02-10 08:09:30,-0.0139999999999993,8.694,8.682,-0.0199999999999995,8.7,52.42500000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687190,2020-02-10 08:09:40,-0.0139999999999993,8.692,8.678,-0.0199999999999995,8.696,52.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687200,2020-02-10 08:09:50,-0.0120000000000004,8.688,8.674,-0.0199999999999995,8.69,52.45,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687210,2020-02-10 08:10:00,-0.0139999999999993,8.682,8.668,-0.0199999999999995,8.686,52.45,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687220,2020-02-10 08:10:10,-0.0159999999999982,8.676,8.664,-0.0219999999999984,8.68,52.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687230,2020-02-10 08:10:20,-0.0139999999999993,8.67,8.658,-0.0199999999999995,8.676,52.325,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687240,2020-02-10 08:10:29,-0.0120000000000004,8.67,8.656,-0.0199999999999995,8.674,52.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687250,2020-02-10 08:10:39,-0.0139999999999993,8.666,8.654,-0.0219999999999984,8.67,52.325,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687260,2020-02-10 08:10:49,-0.0139999999999993,8.658,8.648,-0.0199999999999995,8.664,52.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687270,2020-02-10 08:10:59,-0.0139999999999993,8.654,8.642,-0.0199999999999995,8.658,52.2,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687280,2020-02-10 08:11:09,-0.0139999999999993,8.64,8.626,-0.0219999999999984,8.644,52.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687290,2020-02-10 08:11:19,-0.0139999999999993,8.636,8.622,-0.0199999999999995,8.638,52.3,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687300,2020-02-10 08:11:29,-0.0159999999999982,8.632,8.618,-0.0199999999999995,8.634,52.375,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687310,2020-02-10 08:11:39,-0.0120000000000004,8.628,8.616,-0.0199999999999995,8.632,52.400000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687320,2020-02-10 08:11:49,-0.0139999999999993,8.62,8.608,-0.0199999999999995,8.626,52.35000000000001,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687330,2020-02-10 08:11:59,-0.0159999999999982,8.614,8.6,-0.0219999999999984,8.618,52.3,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687340,2020-02-10 08:12:09,-0.0139999999999993,8.612,8.598,-0.0219999999999984,8.614,52.175,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687350,2020-02-10 08:12:18,-0.0139999999999993,8.608,8.596,-0.0219999999999984,8.612,52.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687360,2020-02-10 08:12:28,-0.0159999999999982,8.59,8.576,-0.0199999999999995,8.594,52.1,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687370,2020-02-10 08:12:38,-0.0139999999999993,8.586,8.574,-0.0199999999999995,8.59,52.175,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687380,2020-02-10 08:12:48,-0.0120000000000004,8.584,8.57,-0.0199999999999995,8.588,52.125,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687390,2020-02-10 08:12:58,-0.0139999999999993,8.578,8.564,-0.0199999999999995,8.582,52.025000000000006,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687400,2020-02-10 08:13:08,-0.0159999999999982,8.572,8.558,-0.0219999999999984,8.574,52.1,0.0349999999999992,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687410,2020-02-10 08:13:18,-0.0159999999999982,8.564,8.552,-0.0199999999999995,8.568,51.95,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687420,2020-02-10 08:13:28,-0.0120000000000004,8.56,8.546,-0.0199999999999995,8.564,52.075,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
687430,2020-02-10 08:13:38,-0.0139999999999993,8.552,8.542,-0.0199999999999995,8.558,51.925,0.0375000000000005,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
